
=======================================================================
  B881 NR5G MAC UL TB Stats — Parsed Records
=======================================================================
  Pkt   Ver    Delta Tx (Bytes)   Cumul Tx        ReTx      
  1892  3.1    0                  1120303021      94855036  
  1893  3.1    0                  1120303021      94855036  
  1894  3.1    0                  1120303021      94855036  
  1895  3.1    285                1120303306      94855036  
  1896  3.1    800                1120304106      94855036  
  1897  3.1    0                  1120304106      94855836  
  1898  3.1    0                  1120304106      94855836  
  1899  3.1    233                1120304339      94855836  
  1900  3.1    560                1120304899      94855836  
  1901  3.1    301                1120305200      94855836  
  1902  3.1    896                1120306096      94855836  
  1903  3.1    0                  1120306096      94855836  
  1904  3.1    0                  1120306096      94855836  
  1905  3.1    0                  1120306096      94855836  
  1906  3.1    0                  1120306096      94855836  
  1907  3.1    269                1120306365      94855836  
  1908  3.1    800                1120307165      94855836  
  1909  3.1    269                1120307434      94855836  
  1910  3.1    269                1120307703      94855836  
  1911  3.1    269                1120307972      94855836  
  1912  3.1    269                1120308241      94855836  
  1913  3.1    269                1120308510      94855836  
  1914  3.1    269                1120308779      94855836  
  1915  3.1    269                1120309048      94855836  
  1916  3.1    0                  1120309048      94855836  
  1917  3.1    0                  1120309048      94855836  
  1918  3.1    0                  1120309048      94855836  
  1919  3.1    269                1120309317      94855836  
  1920  3.1    800                1120310117      94855836  
  1921  3.1    1505               1120311622      94855836  
  1922  3.1    269                1120311891      94855836  
  1923  3.1    309                1120312200      94855836  
  1924  3.1    285                1120312485      94855836  
  1925  3.1    421                1120312906      94855836  
  1926  3.1    421                1120313327      94855836  
  1927  3.1    285                1120313612      94855836  
  1928  3.1    0                  1120313612      94855836  
  1929  3.1    0                  1120313612      94855836  
  1930  3.1    0                  1120313612      94855836  
  1931  3.1    269                1120313881      94855836  
  1932  3.1    1057               1120314938      94855836  
  1933  3.1    0                  1120314938      94855836  
  1934  3.1    0                  1120314938      94855836  
  1935  3.1    285                1120315223      94855836  
  1936  3.1    1057               1120316280      94855836  
  1937  3.1    0                  1120316280      94855836  
  1938  3.1    0                  1120316280      94855836  
  1939  3.1    269                1120316549      94855836  
  1940  3.1    800                1120317349      94855836  
  1941  3.1    421                1120317770      94855836  
  1942  3.1    269                1120318039      94855836  
  1943  3.1    0                  1120318039      94855836  
  1944  3.1    0                  1120318039      94855836  
  1945  3.1    0                  1120318039      94855836  
